Location,End Date,Fiscal Year,Week,Period,Item,Category,Sub Category,Group with,Counts,Quantity (#),Discount ($),Total ($),Order Type,Number,Area
Long Beach,2/23/25,2025,8,2,190. KELLY KAPOWSKI,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,18,14.5,291.5,Dine In,18,SoCal 4
Long Beach,2/23/25,2025,8,2,34. HUNTER PENCE,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,14,0,284.5,Take Out,14,SoCal 4
Long Beach,2/23/25,2025,8,2,345. STEPHEN HAWKING,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,18,0,268,Dine In,18,SoCal 4
Long Beach,2/23/25,2025,8,2,118. DA VINCI,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,15,0,260.9,Take Out,15,SoCal 4
Long Beach,2/23/25,2025,8,2,34. HUNTER PENCE,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,13,0,255.7,Take Out,13,SoCal 4
Long Beach,2/23/25,2025,8,2,18. MATT CAIN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,14,0,245.3,Take Out,14,SoCal 4
Long Beach,2/23/25,2025,8,2,526. HOWIE EAT IT,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,16,0,241,Dine In,16,SoCal 4
Long Beach,2/23/25,2025,8,2,61. SOMETIMES I'M A VEGETARIAN,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,15,0,232.45,Dine In,15,SoCal 4
Long Beach,2/23/25,2025,8,2,111. MENAGE A TROIS,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,13,0,226.25,Take Out,13,SoCal 4
Long Beach,2/23/25,2025,8,2,118. DA VINCI,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,12,0,211.9,Take Out,12,SoCal 4
Long Beach,2/23/25,2025,8,2,89. SF GIANTS,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,11,0,190.95,Dine In,11,SoCal 4
Long Beach,2/23/25,2025,8,2,34. HUNTER PENCE,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,10,0,185.35,Take Out,10,SoCal 4
Long Beach,2/23/25,2025,8,2,84. SUPER LUIGI,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,11,0,179.95,Dine In,11,SoCal 4
Long Beach,2/23/25,2025,8,2,18. MATT CAIN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,10,0,178.6,Take Out,10,SoCal 4
Long Beach,2/23/25,2025,8,2,18. MATT CAIN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,10,0,171.1,Take Out,10,SoCal 4
Long Beach,2/23/25,2025,8,2,111. MENAGE A TROIS,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,11,0,168.5,Phone Order,11,SoCal 4
Long Beach,2/23/25,2025,8,2,30. BACKSTABBER,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,12,13.5,162,Dine In,12,SoCal 4
Long Beach,2/23/25,2025,8,2,118. DA VINCI,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,9,0,161.15,Take Out,9,SoCal 4
Long Beach,2/23/25,2025,8,2,240. MADISON BUMGARNER,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,8,0,154.75,Take Out,8,SoCal 4
Long Beach,2/23/25,2025,8,2,70. MEATLESS MIKE,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,10,0,150,Dine In,10,SoCal 4
Long Beach,2/23/25,2025,8,2,346. JOHN WAYNE,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,7,0,148.45,Take Out,7,SoCal 4
Long Beach,2/23/25,2025,8,2,929. HALSEY,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,10,0,147.5,Dine In,10,SoCal 4
Long Beach,2/23/25,2025,8,2,346. JOHN WAYNE,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,9,0,147.5,Dine In,9,SoCal 4
Long Beach,2/23/25,2025,8,2,213. NATE DOGG,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,9,0,136,Dine In,9,SoCal 4
Long Beach,2/23/25,2025,8,2,319. RAWSON THURBER,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,9,0,135,Dine In,9,SoCal 4
Long Beach,2/23/25,2025,8,2,111. MENAGE A TROIS,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,8,0,133.1,Take Out,8,SoCal 4
Long Beach,2/23/25,2025,8,2,111. MENAGE A TROIS,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,8,0,132.75,Take Out,8,SoCal 4
Long Beach,2/23/25,2025,8,2,562. DIRTBAGS,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,8,0,132.1,Dine In,8,SoCal 4
Long Beach,2/23/25,2025,8,2,98. JAYMEE SIREWICH,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,8,0,129.4,Take Out,8,SoCal 4
Long Beach,2/23/25,2025,8,2,150. DIRTY REUBEN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,7,15.95,127.65,Dine In,7,SoCal 4
Long Beach,2/23/25,2025,8,2,68. CHASE OTTNEY IS HELLA SEXY,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,10,0,127.5,Dine In,10,SoCal 4
Long Beach,2/23/25,2025,8,2,2. HOLLYWOULD'S SF CHEESESTEAK,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,7,0,127.05,Take Out,7,SoCal 4
Long Beach,2/23/25,2025,8,2,111. MENAGE A TROIS,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,7,0,119.65,Take Out,7,SoCal 4
Long Beach,2/23/25,2025,8,2,840. MILLENNIAL FALCONS,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,7,0,119.5,Dine In,7,SoCal 4
Long Beach,2/23/25,2025,8,2,34. HUNTER PENCE,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,6,0,118.95,Take Out,6,SoCal 4
Long Beach,2/23/25,2025,8,2,2. HOLLYWOULD'S SF CHEESESTEAK,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,6,0,116.95,Take Out,6,SoCal 4
Long Beach,2/23/25,2025,8,2,111. MENAGE A TROIS,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,7,0,115.3,Take Out,7,SoCal 4
Long Beach,2/23/25,2025,8,2,65. JIM ROME,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,7,0,114.5,Take Out,7,SoCal 4
Long Beach,2/23/25,2025,8,2,91. PAUL REUBEN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,6,0,113.4,Take Out,6,SoCal 4
Long Beach,2/23/25,2025,8,2,311. LOVE TRIANGLE,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,7,0,111.65,Dine In,7,SoCal 4
Long Beach,2/23/25,2025,8,2,65. JIM ROME,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,7,0,110.25,Take Out,7,SoCal 4
Long Beach,2/23/25,2025,8,2,0.5. SPIFFY TIFFY,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,6,15.95,106.2,Dine In,6,SoCal 4
Long Beach,2/23/25,2025,8,2,118. DA VINCI,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,6,0,105.7,Take Out,6,SoCal 4
Long Beach,2/23/25,2025,8,2,111. MENAGE A TROIS,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,7,0,104.45,Dine In,7,SoCal 4
Long Beach,2/23/25,2025,8,2,34. HUNTER PENCE,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,5,0,102.7,Take Out,5,SoCal 4
Long Beach,2/23/25,2025,8,2,61. SOMETIMES I'M A VEGETARIAN,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,7,0,102.5,Phone Order,7,SoCal 4
Long Beach,2/23/25,2025,8,2,240. MADISON BUMGARNER,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,5,0,100.25,Take Out,5,SoCal 4
Long Beach,2/23/25,2025,8,2,325. AMUNA'S TUNA,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,7,0,97,Dine In,7,SoCal 4
Long Beach,2/23/25,2025,8,2,206. XXX-TINA,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,6,0,96,Dine In,6,SoCal 4
Long Beach,2/23/25,2025,8,2,2. HOLLYWOULD'S SF CHEESESTEAK,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,5,0,91.95,Take Out,5,SoCal 4
Long Beach,2/23/25,2025,8,2,2. HOLLYWOULD'S SF CHEESESTEAK,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,6,0,90.65,Take Out,6,SoCal 4
Long Beach,2/23/25,2025,8,2,190. KELLY KAPOWSKI,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,5,0,89.95,Take Out,5,SoCal 4
Long Beach,2/23/25,2025,8,2,19. TONY GWYNN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,6,0,88.5,Dine In,6,SoCal 4
Long Beach,2/23/25,2025,8,2,125. 756,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,5,0,87.45,Dine In,5,SoCal 4
Long Beach,2/23/25,2025,8,2,500. ARASH MARKAZI,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,6,0,87,Dine In,6,SoCal 4
Long Beach,2/23/25,2025,8,2,18. MATT CAIN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,5,0,86.95,Take Out,5,SoCal 4
Long Beach,2/23/25,2025,8,2,6. HOT MOMMA HUDA,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,6,0,85.5,Dine In,6,SoCal 4
Long Beach,2/23/25,2025,8,2,65. JIM ROME,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,5,0,84.7,Take Out,5,SoCal 4
Long Beach,2/23/25,2025,8,2,98. JAYMEE SIREWICH,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,5,0,81.35,Take Out,5,SoCal 4
Long Beach,2/23/25,2025,8,2,61. SOMETIMES I'M A VEGETARIAN,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,5,0,80,Delivery,5,SoCal 4
Long Beach,2/23/25,2025,8,2,219. FALL'ING FOR IKE'S,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,5,0,78,Dine In,5,SoCal 4
Long Beach,2/23/25,2025,8,2,240. MADISON BUMGARNER,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,4,0,78,Take Out,4,SoCal 4
Long Beach,2/23/25,2025,8,2,1. ELVIS KIETH,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,5,0,76.5,Dine In,5,SoCal 4
Long Beach,2/23/25,2025,8,2,201. ADAM RICHMAN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,4,0,75.4,Take Out,4,SoCal 4
Long Beach,2/23/25,2025,8,2,201. ADAM RICHMAN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,4,0,74.4,Take Out,4,SoCal 4
Long Beach,2/23/25,2025,8,2,99. WE'RE JUST FRIENDS,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,4,0,72.85,Take Out,4,SoCal 4
Long Beach,2/23/25,2025,8,2,75. BARRY ZITO,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,5,0,66.7,Dine In,5,SoCal 4
Long Beach,2/23/25,2025,8,2,6. HOT MOMMA HUDA,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,4,0,65.25,Take Out,4,SoCal 4
Long Beach,2/23/25,2025,8,2,57. TED ROBINSON (Pastrami),CREATE YOUR OWN,SANDWICH,MEAT SANDWICHES,1,5,0,64.75,Dine In,5,SoCal 4
Long Beach,2/23/25,2025,8,2,262. MARSHALL'S CAJUN CLUB,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,64.55,Take Out,3,SoCal 4
Long Beach,2/23/25,2025,8,2,91. PAUL REUBEN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,64.15,Take Out,3,SoCal 4
Long Beach,2/23/25,2025,8,2,118. DA VINCI,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,4,0,64,Phone Order,4,SoCal 4
Long Beach,2/23/25,2025,8,2,246. JAMES & THE GIANT PEACH,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,4,0,64,Dine In,4,SoCal 4
Long Beach,2/23/25,2025,8,2,63. 'HELLA' FAT BASTARD,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,4,0,63.8,Dine In,4,SoCal 4
Long Beach,2/23/25,2025,8,2,1122. TAILOR'S BOOTY,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,4,0,62.5,Dine In,4,SoCal 4
Long Beach,2/23/25,2025,8,2,118. DA VINCI,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,4,0,62.5,Dine In,4,SoCal 4
Long Beach,2/23/25,2025,8,2,65. JIM ROME,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,4,0,61.65,Take Out,4,SoCal 4
Long Beach,2/23/25,2025,8,2,201. ADAM RICHMAN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,60.85,Dine In,3,SoCal 4
Long Beach,2/23/25,2025,8,2,65. JIM ROME,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,4,0,60.5,Phone Order,4,SoCal 4
Long Beach,2/23/25,2025,8,2,262. MARSHALL'S CAJUN CLUB,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,59.85,Take Out,3,SoCal 4
Long Beach,2/23/25,2025,8,2,118. DA VINCI,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,59.6,Take Out,3,SoCal 4
Long Beach,2/23/25,2025,8,2,239. SNEAKY KITTY,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,4,0,59.3,Dine In,4,SoCal 4
Long Beach,2/23/25,2025,8,2,1122. TAILOR'S BOOTY,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,3,0,59.15,Take Out,3,SoCal 4
Long Beach,2/23/25,2025,8,2,240. MADISON BUMGARNER,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,58.95,Take Out,3,SoCal 4
Long Beach,2/23/25,2025,8,2,98. JAYMEE SIREWICH,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,4,0,57.45,Take Out,4,SoCal 4
Long Beach,2/23/25,2025,8,2,18. MATT CAIN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,55.65,Take Out,3,SoCal 4
Long Beach,2/23/25,2025,8,2,91. PAUL REUBEN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,53.95,Take Out,3,SoCal 4
Long Beach,2/23/25,2025,8,2,2. HOLLYWOULD'S SF CHEESESTEAK,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,53.05,Take Out,3,SoCal 4
Long Beach,2/23/25,2025,8,2,840. MILLENNIAL FALCONS,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,52.75,Take Out,3,SoCal 4
Long Beach,2/23/25,2025,8,2,564. DAY OFF,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,3,0,52.5,Dine In,3,SoCal 4
Long Beach,2/23/25,2025,8,2,68. CHASE OTTNEY IS HELLA SEXY,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,4,0,52.3,Dine In,4,SoCal 4
Long Beach,2/23/25,2025,8,2,5577. JEFF GARCIA,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,50.85,Delivery,3,SoCal 4
Long Beach,2/23/25,2025,8,2,860. TUCKNASTY (Roast Beef),CREATE YOUR OWN,SANDWICH,MEAT SANDWICHES,1,4,0,50.8,Dine In,4,SoCal 4
Long Beach,2/23/25,2025,8,2,526. HOWIE EAT IT,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,50.3,Take Out,3,SoCal 4
Long Beach,2/23/25,2025,8,2,190. KELLY KAPOWSKI,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,50,Take Out,3,SoCal 4
Long Beach,2/23/25,2025,8,2,291. VEGAN PEE WEE,VEGAN SANDWICHES,SANDWICH,VEGAN SANDWICHES,1,3,0,50,Dine In,3,SoCal 4
Long Beach,2/23/25,2025,8,2,19. TONY GWYNN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,49.35,Take Out,3,SoCal 4
Long Beach,2/23/25,2025,8,2,18. MATT CAIN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,49.2,Take Out,3,SoCal 4
Long Beach,2/23/25,2025,8,2,240. MADISON BUMGARNER,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,48.95,Take Out,3,SoCal 4
Long Beach,2/23/25,2025,8,2,240. MADISON BUMGARNER,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,47.85,Dine In,3,SoCal 4
Long Beach,2/23/25,2025,8,2,562. DIRTBAGS,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,47.85,Take Out,3,SoCal 4
Long Beach,2/23/25,2025,8,2,85. SUPER MARIO,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,47.85,Dine In,3,SoCal 4
Long Beach,2/23/25,2025,8,2,91. PAUL REUBEN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,47.85,Phone Order,3,SoCal 4
Long Beach,2/23/25,2025,8,2,129. RANDY HAHN (Ham),MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,4,0,47.8,Dine In,4,SoCal 4
Long Beach,2/23/25,2025,8,2,325. AMUNA'S TUNA,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,47.4,Take Out,3,SoCal 4
Long Beach,2/23/25,2025,8,2,118. DA VINCI,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,47.15,Take Out,3,SoCal 4
Long Beach,2/23/25,2025,8,2,99. WE'RE JUST FRIENDS,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,47.15,Take Out,3,SoCal 4
Long Beach,2/23/25,2025,8,2,49. THE 49ER,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,46.6,Take Out,3,SoCal 4
Long Beach,2/23/25,2025,8,2,61. SOMETIMES I'M A VEGETARIAN,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,3,0,46.6,Take Out,3,SoCal 4
Long Beach,2/23/25,2025,8,2,98. JAYMEE SIREWICH,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,46.6,Take Out,3,SoCal 4
Long Beach,2/23/25,2025,8,2,345. STEPHEN HAWKING,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,44.5,Take Out,3,SoCal 4
Long Beach,2/23/25,2025,8,2,1. ELVIS KIETH,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,43.95,Take Out,3,SoCal 4
Long Beach,2/23/25,2025,8,2,91. PAUL REUBEN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,43.65,Take Out,2,SoCal 4
Long Beach,2/23/25,2025,8,2,18. MATT CAIN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,43.5,Phone Order,3,SoCal 4
Long Beach,2/23/25,2025,8,2,2. HOLLYWOULD'S SF CHEESESTEAK,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,43.5,Phone Order,3,SoCal 4
Long Beach,2/23/25,2025,8,2,291. PEE WEE,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,3,0,43.5,Phone Order,3,SoCal 4
Long Beach,2/23/25,2025,8,2,2929. J MAC,MEAT SANDWICHES,Sandwich,Meat Sandwiches,1,2,0,41.65,Take Out,2,SoCal 4
Long Beach,2/23/25,2025,8,2,5577. JEFF GARCIA,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,41.5,Take Out,2,SoCal 4
Long Beach,2/23/25,2025,8,2,1. ELVIS KIETH,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,40.5,Dine In,3,SoCal 4
Long Beach,2/23/25,2025,8,2,19. TONY GWYNN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,40.5,Take Out,3,SoCal 4
Long Beach,2/23/25,2025,8,2,23. MICHAEL JORDAN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,40.35,Dine In,3,SoCal 4
Long Beach,2/23/25,2025,8,2,291. PEE WEE,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,2,0,40,Take Out,2,SoCal 4
Long Beach,2/23/25,2025,8,2,DUTCH CRUNCH 6-PACK,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,6,4,0,39.56,Dine In,24,SoCal 4
Long Beach,2/23/25,2025,8,2,49. THE 49ER,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,39.4,Take Out,2,SoCal 4
Long Beach,2/23/25,2025,8,2,68. CHASE OTTNEY IS HELLA SEXY,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,38.85,Phone Order,3,SoCal 4
Long Beach,2/23/25,2025,8,2,75. BARRY ZITO,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,3,0,38.75,Dine In,3,SoCal 4
Long Beach,2/23/25,2025,8,2,422. BEAST MODE,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,38.4,Take Out,2,SoCal 4
Long Beach,2/23/25,2025,8,2,201. ADAM RICHMAN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,38.2,Take Out,2,SoCal 4
Long Beach,2/23/25,2025,8,2,65. JIM ROME,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,38.05,Take Out,2,SoCal 4
Long Beach,2/23/25,2025,8,2,332. TOASTY,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,4,0,36.75,Dine In,4,SoCal 4
Long Beach,2/23/25,2025,8,2,THE VEGANUARY,VEGAN SANDWICHES,SANDWICH,VEGAN SANDWICHES,1,2,0,36.75,Take Out,2,SoCal 4
Long Beach,2/23/25,2025,8,2,206. XXX-TINA,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,2,0,36.3,Take Out,2,SoCal 4
Long Beach,2/23/25,2025,8,2,346. JOHN WAYNE,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,36.15,Take Out,2,SoCal 4
Long Beach,2/23/25,2025,8,2,1122. TAILOR'S BOOTY,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,2,0,35.7,Take Out,2,SoCal 4
Long Beach,2/23/25,2025,8,2,190. KELLY KAPOWSKI,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,35.5,Take Out,2,SoCal 4
Long Beach,2/23/25,2025,8,2,345. STEPHEN HAWKING,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,35.5,Take Out,2,SoCal 4
Long Beach,2/23/25,2025,8,2,840. MILLENNIAL FALCONS,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,35.5,Take Out,2,SoCal 4
Long Beach,2/23/25,2025,8,2,CHICKEN STRIPS,KID'S MENU,SANDWICH,MEAT SANDWICHES,1,5,0,35,Take Out,5,SoCal 4
Long Beach,2/23/25,2025,8,2,6262. LOGAN WEBB,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,34.45,Take Out,2,SoCal 4
Long Beach,2/23/25,2025,8,2,412. FrankenSTEIN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,34.4,Dine In,2,SoCal 4
Long Beach,2/23/25,2025,8,2,345. STEPHEN HAWKING,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,34.35,Take Out,2,SoCal 4
Long Beach,2/23/25,2025,8,2,291. VEGAN PEE WEE,VEGAN SANDWICHES,SANDWICH,VEGAN SANDWICHES,1,2,0,34,Delivery,2,SoCal 4
Long Beach,2/23/25,2025,8,2,201. ADAM RICHMAN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,33.9,Take Out,2,SoCal 4
Long Beach,2/23/25,2025,8,2,34. HUNTER PENCE,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,33.9,Dine In,2,SoCal 4
Long Beach,2/23/25,2025,8,2,34. HUNTER PENCE,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,33.9,Phone Order,2,SoCal 4
Long Beach,2/23/25,2025,8,2,34. HUNTER PENCE,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,33.9,Phone Order,2,SoCal 4
Long Beach,2/23/25,2025,8,2,6. HOT MOMMA HUDA,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,33.9,Take Out,2,SoCal 4
Long Beach,2/23/25,2025,8,2,6262. LOGAN WEBB,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,33.9,Take Out,2,SoCal 4
Long Beach,2/23/25,2025,8,2,957. THE DAMON BRUCE,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,33.9,Phone Order,2,SoCal 4
Long Beach,2/23/25,2025,8,2,957. THE DAMON BRUCE,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,33.9,Dine In,2,SoCal 4
Long Beach,2/23/25,2025,8,2,249. GO KINGS!,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,2,0,33.5,Dine In,2,SoCal 4
Long Beach,2/23/25,2025,8,2,564. VEGAN DAY OFF (Long Beach Exclusive),VEGAN SANDWICHES,Sandwich,Vegan Sandwiches,1,2,0,33.5,Dine In,2,SoCal 4
Long Beach,2/23/25,2025,8,2,71. STEVE JOBS,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,2,0,33.5,Dine In,2,SoCal 4
Long Beach,2/23/25,2025,8,2,345. STEPHEN HAWKING,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,33.4,Take Out,2,SoCal 4
Long Beach,2/23/25,2025,8,2,345. STEPHEN HAWKING,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,33.2,Take Out,2,SoCal 4
Long Beach,2/23/25,2025,8,2,19. TONY GWYNN,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,33.1,Take Out,2,SoCal 4
Long Beach,2/23/25,2025,8,2,30. BACKSTABBER,MEAT SANDWICHES,SANDWICH,MEAT SANDWICHES,1,2,0,33.1,Take Out,2,SoCal 4
Long Beach,2/23/25,2025,8,2,291. PEE WEE,VEGGIE SANDWICHES,SANDWICH,VEGGIE SANDWICHES,1,2,0,32.65,Take Out,2,SoCal 4
